Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
6962181067,4/13/2016,5652,3.7400000095,3.7400000095,0.0,0.5699999928,1.2100000381,1.9600000381,0.0,8,24,142,548,1718
6962181067,4/16/2016,13217,8.7399997711,8.7399997711,0.0,3.6600000858,0.1899999976,4.8800001144,0.0,50,3,280,741,2173
6962181067,4/20/2016,13928,9.5500001907,9.5500001907,0.0,4.2800002098,0.1899999976,5.0900001526,0.0,48,4,297,639,2174
6962181067,5/6/2016,5908,3.9100000858,3.9100000858,0.0,0.0,0.0,3.9100000858,0.0,0,0,299,717,1850
6962181067,5/7/2016,6815,4.5,4.5,0.0,0.0,0.0,4.5,0.0,0,0,328,745,1947
6962181067,5/11/2016,6722,4.4400000572,4.4400000572,0.0,1.4900000095,0.3100000024,2.6500000954,0.0,24,7,199,709,1855
7086361926,4/13/2016,5813,3.6199998856,3.6199998856,0.0,0.5600000024,0.2099999934,2.8399999142,0.0,31,26,155,744,2516
7086361926,4/18/2016,9827,6.7100000381,6.7100000381,0.0,3.1700000763,1.2200000286,2.3099999428,0.0,61,51,114,1136,2743
7086361926,4/21/2016,9469,6.1799998283,6.1799998283,0.0,1.3600000143,0.3000000119,4.5100002289,0.0,19,6,206,758,2463
7086361926,4/26/2016,10387,7.0700001717,7.0700001717,0.0,4.1599998474,0.7699999809,2.1199998856,0.0,70,33,132,726,2781
7086361926,4/27/2016,11107,8.3400001526,8.3400001526,0.0,5.6300001144,0.1800000072,2.5299999714,0.0,55,6,145,829,2693
7086361926,4/30/2016,14560,9.4099998474,9.4099998474,0.0,3.1199998856,1.0399999619,5.2399997711,0.0,42,17,308,584,2995
8053475328,4/16/2016,14549,11.1099996567,11.1099996567,0.0,9.3599996567,0.2700000107,1.4900000095,0.0,96,6,83,1255,2867
8053475328,5/2/2016,1969,1.4299999475,1.4299999475,0.0,0.0,0.0,1.4299999475,0.0,0,0,95,1345,1988
8053475328,5/3/2016,15484,11.8999996185,11.8999996185,0.0,8.3900003433,0.9300000072,2.5899999142,0.0,87,22,165,1166,3023
8053475328,5/7/2016,19769,15.6700000763,15.6700000763,0.0,12.4399995804,0.8799999952,2.3499999046,0.0,121,20,148,1076,3331
8053475328,5/10/2016,14810,11.3599996567,11.3599996567,0.0,9.0900001526,0.4199999869,1.8500000238,0.0,96,10,115,1219,2926
8053475328,5/12/2016,4998,3.9100000858,3.9100000858,0.0,2.9500000477,0.200000003,0.7599999905,0.0,28,4,39,839,1505
8253242879,4/13/2016,8053,6.0999999046,6.0999999046,0.0,4.1700000763,0.6299999952,1.3099999428,0.0,35,11,96,1298,1935
8253242879,4/14/2016,5234,3.4600000381,3.4600000381,0.0,1.9299999475,0.9900000095,0.5400000215,0.0,29,16,33,1362,1705
8253242879,4/29/2016,6260,4.2600002289,4.2600002289,0.0,1.2899999619,0.5400000215,2.4000000954,0.0,16,14,136,1257,1854
8378563200,5/4/2016,7875,6.2399997711,6.2399997711,0.0,1.5599999428,0.4900000095,4.1999998093,0.0,19,10,167,680,3110
8378563200,5/9/2016,8382,6.6500000954,6.6500000954,2.0921471119,1.2699999809,0.6600000262,4.7199997902,0.0,71,13,171,772,3721
8583815059,4/15/2016,3430,2.6800000668,2.6800000668,0.0,0.0,0.0,0.8999999762,0.0,0,0,65,1375,2505
8583815059,4/19/2016,5697,4.4400000572,4.4400000572,0.0,0.5299999714,0.4799999893,3.4400000572,0.0,7,10,166,1257,2668
8583815059,4/24/2016,8286,6.4600000381,6.4600000381,0.0,0.150000006,2.0499999523,4.2699999809,0.0,2,44,206,1188,2889
8583815059,5/6/2016,5843,4.5599999428,4.5599999428,0.0,0.1400000006,1.1900000572,3.2300000191,0.0,2,22,166,1250,2683
8583815059,5/9/2016,9877,7.6999998093,7.6999998093,0.0,5.7600002289,0.1700000018,1.7300000191,0.0,66,4,110,1260,2947
8792009665,4/29/2016,8360,5.3499999046,5.3499999046,0.0,0.1400000006,0.2800000012,4.9299998283,0.0,6,14,380,634,3101
8877689391,4/19/2016,18785,17.3999996185,17.3999996185,0.0,12.1499996185,0.1800000072,5.0300002098,0.0,82,13,214,1131,3676
8877689391,4/25/2016,12986,8.7399997711,8.7399997711,0.0,2.3699998856,0.0700000003,6.2699999809,0.0099999998,113,8,218,1101,3802
8877689391,4/26/2016,11101,8.4300003052,8.4300003052,0.0,1.7599999905,0.1299999952,6.5,0.0,22,3,258,1157,2860
8877689391,4/28/2016,14890,11.3000001907,11.3000001907,0.0,4.9299998283,0.3799999952,5.9699997902,0.0,58,8,231,1143,3060
8877689391,5/2/2016,4790,3.6400001049,3.6400001049,0.0,0.0,0.0,3.5599999428,0.0,0,0,105,1335,2189
8877689391,5/4/2016,18193,16.2999992371,16.2999992371,0.0,10.4200000763,0.3100000024,5.5300002098,0.0,66,8,212,1154,3477
8877689391,5/9/2016,20226,18.25,18.25,0.0,11.1000003815,0.8000000119,6.2399997711,0.0500000007,73,19,217,1131,3710
4702921684,4/12/2016,7213,5.8800001144,5.8800001144,0.0,0.0,0.0,5.8499999046,0.0,0,0,263,718,2947
4702921684,4/13/2016,6877,5.5799999237,5.5799999237,0.0,0.0,0.0,5.5799999237,0.0,0,0,258,777,2898
4702921684,4/16/2016,11140,9.029999733,9.029999733,0.0,0.2399999946,1.25,7.5399999619,0.0,3,24,335,556,3328
4702921684,4/18/2016,9105,7.3800001144,7.3800001144,0.0,1.8200000525,1.4900000095,4.0700001717,0.0,22,30,191,890,3013
4702921684,4/29/2016,9930,8.0500001907,8.0500001907,0.0,1.0599999428,0.9200000167,6.0700001717,0.0,12,19,267,692,3165
4702921684,5/12/2016,2752,2.2300000191,2.2300000191,0.0,0.0,0.0,2.2300000191,0.0,0,0,68,241,1240
5553957443,4/17/2016,655,0.4300000072,0.4300000072,0.0,0.0,0.0,0.4300000072,0.0,0,0,46,943,1397
5553957443,4/19/2016,15482,10.1099996567,10.1099996567,0.0,4.2800002098,1.6599999666,4.1799998283,0.0,69,28,249,756,2284
5553957443,4/20/2016,2713,1.7699999809,1.7699999809,0.0,0.0,0.0,1.7699999809,0.0,0,0,148,598,1570
5553957443,4/26/2016,11886,7.7600002289,7.7600002289,0.0,2.3699998856,0.9300000072,4.4600000381,0.0,40,18,238,750,2093
5553957443,4/28/2016,11393,7.6300001144,7.6300001144,0.0,3.7100000381,0.75,3.1700000763,0.0,49,13,165,727,1999
5553957443,5/3/2016,12848,8.3900003433,8.3900003433,0.0,1.5,1.2000000477,5.6799998283,0.0,26,29,247,812,2116
5553957443,5/11/2016,4926,3.2200000286,3.2200000286,0.0,0.0,0.0,3.2200000286,0.0,0,0,195,628,1693
5577150313,4/19/2016,12574,9.4200000763,9.4200000763,0.0,7.0199999809,0.6399999857,1.7599999905,0.0,108,23,111,733,3501
5577150313,4/25/2016,6393,4.7800002098,4.7800002098,0.0,1.3500000238,0.6700000167,2.7599999905,0.0,61,38,214,743,3374
6117666160,4/14/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496
6117666160,4/16/2016,14450,10.9099998474,10.9099998474,0.0,0.5799999833,0.8500000238,9.4799995422,0.0,7,15,518,502,2828
6117666160,4/23/2016,11495,8.6800003052,8.6800003052,0.0,0.0,0.0,8.6800003052,0.0,0,0,512,468,2651
6117666160,4/24/2016,7623,5.7600002289,5.7600002289,0.0,0.0,0.0,5.7600002289,0.0,0,0,362,711,2305
6117666160,5/1/2016,8915,6.7300000191,6.7300000191,0.0,0.0,0.0,6.7300000191,0.0,0,0,397,525,2361
6117666160,5/2/2016,4933,3.7300000191,3.7300000191,0.0,0.0,0.0,3.7300000191,0.0,0,0,236,1204,2044
6290855005,4/12/2016,4562,3.4500000477,3.4500000477,0.0,0.0,0.0,3.4500000477,0.0,0,0,199,1241,2560
6290855005,4/20/2016,6361,4.8099999428,4.8099999428,0.0,0.0,0.0,4.8000001907,0.0099999998,0,0,258,1182,2701
6290855005,5/1/2016,9837,7.4400000572,7.4400000572,0.0,0.6600000262,2.75,4.0,0.0199999996,8,95,282,1055,3327
6290855005,5/9/2016,6277,4.75,4.75,0.0,0.0,0.0,4.7300000191,0.0199999996,0,0,264,800,2175
6290855005,5/10/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0
6775888955,4/15/2016,1282,0.9200000167,0.9200000167,0.0,0.0,0.0,0.9200000167,0.0,0,0,58,976,2127
6775888955,4/16/2016,4732,3.3900001049,3.3900001049,0.0,2.5199999809,0.8100000024,0.0599999987,0.0,36,18,9,1377,2225
6775888955,4/17/2016,2497,1.7899999619,1.7899999619,0.0,0.349999994,1.1299999952,0.3100000024,0.0,5,24,19,1392,2067
6775888955,4/19/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,4/25/2016,6474,4.6399998665,4.6399998665,0.0,2.2699999809,0.4600000083,1.8999999762,0.0,33,13,92,1302,2484
6775888955,4/28/2016,703,0.5,0.5,0.0,0.0599999987,0.200000003,0.2399999946,0.0,2,13,15,1410,1993
6775888955,5/1/2016,2487,1.7799999714,1.7799999714,0.0,0.4799999893,0.6200000048,0.6800000072,0.0,9,34,50,1347,2319
6962181067,4/19/2016,10742,7.0999999046,7.0999999046,0.0,2.0999999046,2.1300001144,2.8699998856,0.0,35,41,195,659,2046
6962181067,4/21/2016,11835,9.7100000381,7.8800001144,4.0816922188,3.9900000095,2.0999999046,3.5099999905,0.1099999994,53,27,214,708,2179
6962181067,5/2/2016,12912,8.5399999619,8.5399999619,0.0,1.2000000477,2.0,5.3400001526,0.0,18,39,313,655,2162
6962181067,5/4/2016,10147,6.7100000381,6.7100000381,0.0,0.4699999988,1.6799999475,4.5500001907,0.0,15,36,284,683,2086
7007744171,4/15/2016,5273,3.5299999714,3.5299999714,0.0,0.0,0.0,3.5299999714,0.0,0,0,202,1238,2098
7007744171,4/26/2016,15090,10.1000003815,10.1000003815,0.0,0.9300000072,0.9399999976,8.2299995422,0.0,16,22,424,978,2939
7007744171,4/27/2016,13541,10.220000267,9.0600004196,4.8856048584,4.2699999809,0.6600000262,5.2899999619,0.0,50,12,337,1041,2830
7007744171,5/2/2016,13041,9.1800003052,8.720000267,2.8323259354,4.6399998665,0.6999999881,3.8299999237,0.0,64,14,250,1112,2642
7007744171,5/7/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,111,120
7086361926,5/1/2016,12390,8.0699996948,8.0699996948,0.0,2.2999999523,0.8999999762,4.8499999046,0.0,30,15,258,685,2730
7086361926,5/11/2016,9572,6.5199999809,6.5199999809,0.0,2.8900001049,1.3899999857,2.2300000191,0.0,57,40,128,757,2735
8053475328,4/25/2016,20500,15.6899995804,15.6899995804,0.0,11.3699998856,0.4600000083,3.8599998951,0.0,118,9,209,1104,3403
8053475328,5/1/2016,1170,0.8500000238,0.8500000238,0.0,0.0,0.0,0.8500000238,0.0,0,0,51,1389,1886
8253242879,4/17/2016,10204,7.9099998474,7.9099998474,0.0,5.4299998283,0.150000006,2.3299999237,0.0,41,5,157,1237,2112
8253242879,4/28/2016,2718,1.7999999523,1.7999999523,0.0,0.6700000167,0.7799999714,0.3400000036,0.0,11,16,20,1393,1580
8378563200,4/25/2016,12405,9.8400001526,9.8400001526,2.0921471119,5.0500001907,0.8700000048,3.9200000763,0.0,117,16,141,692,4005
8378563200,5/2/2016,6064,4.8099999428,4.8099999428,2.0921471119,0.6299999952,0.1700000018,4.0100002289,0.0,63,4,142,802,3491
8378563200,5/11/2016,9143,7.25,7.25,2.0921471119,1.3899999857,0.5899999738,5.2699999809,0.0,72,10,184,763,3788
8583815059,4/21/2016,8538,6.6599998474,6.6599998474,0.0,2.6300001144,1.0199999809,3.0099999905,0.0,35,18,158,1229,2883
8583815059,4/22/2016,8687,6.7800002098,6.7800002098,0.0,0.2899999917,2.4100000858,4.0799999237,0.0,4,54,212,1170,2944
8583815059,4/26/2016,10499,8.1899995804,8.1899995804,0.0,0.0700000003,4.2199997902,3.8900001049,0.0,1,91,214,1134,3093
8792009665,4/14/2016,1219,0.7799999714,0.7799999714,0.0,0.0,0.0,0.7799999714,0.0,0,0,84,853,1963
8792009665,4/17/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,4/19/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,4/25/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,4/28/2016,6157,3.9400000572,3.9400000572,0.0,0.0,0.0,3.9400000572,0.0,0,0,310,714,2780
8792009665,5/4/2016,2283,1.4600000381,1.4600000381,0.0,0.0,0.0,1.4600000381,0.0,0,0,129,848,2067
8877689391,4/14/2016,21129,18.9799995422,18.9799995422,0.0,10.5500001907,0.5899999738,7.75,0.0199999996,68,13,298,1061,3793
8877689391,4/15/2016,13422,7.1700000763,7.1700000763,0.0,0.0500000007,0.0500000007,7.0100002289,0.0099999998,106,1,281,1052,3934
8877689391,4/16/2016,29326,25.2900009155,25.2900009155,0.0,13.2399997711,1.2100000381,10.7100000381,0.0,94,29,429,888,4547
8877689391,4/17/2016,15118,8.8699998856,8.8699998856,0.0,0.0,0.0700000003,8.7899999619,0.0,58,15,307,1060,3545
8877689391,4/24/2016,16674,15.7399997711,15.7399997711,0.0,11.0100002289,0.0099999998,4.6900000572,0.0,64,1,227,1148,3455
8877689391,4/30/2016,27745,26.7199993134,26.7199993134,0.0,21.6599998474,0.0799999982,4.9299998283,0.0,124,4,223,1089,4398
8877689391,5/1/2016,10930,8.3199996948,8.3199996948,0.0,3.1300001144,0.5699999928,4.5700001717,0.0,36,12,166,1226,2786
